bank,year,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio_11,ratio_12,ratio_13,ratio_14,ratio_15,ratio_16,ratio_17,failed
Bank_8,2007,0.4869430361940255,0.4838750412126616,0.5474067349036484,0.5594319512470409,0.5034551662846796,0.5444107248738803,0.5716083096144995,0.5739909935408403,0.6206754638136998,0.6069304994174773,0.4930168861697481,0.6272607682844764,0.5165326325797894,0.5953250984302967,0.5464807891101298,0.522473988884727,0.45269661481882867,0
Bank_9,1999,0.671585622622294,0.5559004403004971,0.6108445268912952,0.5594764136649328,0.5643217532584922,0.6344707249586002,0.593819076673161,0.6827283918618823,0.5716343658301856,0.6457128063890561,0.6006166604132208,0.6355348902525433,0.5733881068988343,0.5932680478877526,0.589971045800385,0.5539431340230423,0.6288500664944193,0
Bank_9,2000,0.6282584400442499,0.62542372451061,0.672594272461214,0.6682132298271468,0.5769987552728749,0.6143986056870405,0.564565955302421,0.5969137555710594,0.5657585173093884,0.6767495052221342,0.6139308972824798,0.5848445333601106,0.6554269183581505,0.4872152192755611,0.49504086002206715,0.6355379225263204,0.5987694121712,0
Bank_9,2001,0.6082683047783697,0.5294261845994043,0.5945843042228134,0.6959214602853988,0.6369559707551248,0.6042313170224722,0.5737932942600847,0.5760173471718619,0.4892860953053308,0.6086280108113897,0.6380201451894244,0.5169650234068008,0.5626751451499908,0.5378727581536605,0.5474784300248935,0.5984200711064267,0.49152588201590797,0
Bank_9,2002,0.6264595116831848,0.6334387432620158,0.583190860363486,0.4717105642661046,0.5459250584652122,0.6573910864704665,0.456846275728903,0.5783698191556557,0.5367459508419687,0.6359745048445735,0.5619902921581585,0.6159436908021122,0.6240190107237863,0.6875572817518327,0.5855988925815632,0.6145482082464623,0.5214932158089599,0
Bank_9,2003,0.6552666679300189,0.5577205473617635,0.5677082815609444,0.5946336000228711,0.5176017724983392,0.6071844912117785,0.6441193034115822,0.6103926809401963,0.5163011115563954,0.5895555250488487,0.6328474349143062,0.5018465514670363,0.542007689074446,0.6395731699694076,0.609250761475196,0.6163445688716693,0.6887207301464973,0
Bank_9,2004,0.6191736286906417,0.6286403902869906,0.7312832661262479,0.5850557618608071,0.5558518515844069,0.6171358096776883,0.6176955412347764,0.5694102201680212,0.5441261387875893,0.7112382108698356,0.6120881632847328,0.5591317206952279,0.6415425048793116,0.590288732187265,0.5831019174494401,0.6238596333610563,0.5311518763537472,0
Bank_9,2005,0.6133773499611903,0.6913937301519193,0.6190548728751972,0.5769353845761584,0.5703907257439196,0.5752289910980762,0.5830478558629426,0.5768556631274181,0.64156156181906,0.5090855346048825,0.6388459922859384,0.5767616635082036,0.6145933790501003,0.5393965942552885,0.6621775431078034,0.6580277377739253,0.6437255160528353,0
Bank_9,2006,0.5200082509756547,0.6372020433186343,0.6159887441471171,0.5154824274087033,0.5945311205767909,0.6139727142169948,0.6235497534564892,0.6046090581127744,0.6103075606077006,0.6694265593779865,0.6570476852608657,0.45239324207619447,0.5798740620234476,0.5875134383881341,0.5081410611289832,0.6004551426769472,0.658183878385857,0
Bank_9,2007,0.5414175967858021,0.6125660366998252,0.5499548159005098,0.5621503885813478,0.6696156714738334,0.5686180987597405,0.6188566142158629,0.5021850839622823,0.6888618678350756,0.6258786120806566,0.5866209976328186,0.6245233152653265,0.5252550183179412,0.6548725268529645,0.5795467509905101,0.5855425140129099,0.5711632090170574,0
Bank_10,1999,0.5301495276163202,0.49712238607188963,0.5232221111000273,0.4766196833499163,0.6090487126166456,0.4191655997246433,0.5606089867243175,0.5659574930822168,0.45495418024788853,0.6090258010739669,0.5473366346934341,0.5461190708873138,0.49896322989746206,0.4867008126352344,0.48709167919418783,0.5170886503621441,0.567621434297863,0
Bank_10,2000,0.5066278314392392,0.4519899393893037,0.5387834736654172,0.5436196578659078,0.5302950969685575,0.5348370658724173,0.4840157140382778,0.45111266218963925,0.4541524490141292,0.4157889581232753,0.5094095511234658,0.4933896813848385,0.4755627353196828,0.3497811793289147,0.43519624706145976,0.5536041531163266,0.46433082054301167,0
Bank_10,2001,0.5155917044290103,0.42802784904740543,0.5694973946641297,0.4903607375434344,0.512064140370345,0.6138511101402525,0.5733841255756384,0.4822338394818153,0.4679011113026503,0.48128486997019165,0.523057032969995,0.4923009138336247,0.47779991329599464,0.5709211830816203,0.4918516259572764,0.6125415751980342,0.5020992487337769,0
